danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,track_name,artist
0.851,0.819,-5.173,0.212,0.000153,0.903,83.154,0.337,Down In Atlanta,Pharrell Williams
0.578,0.912,-3.929,0.114,0.00362,0.68,127.87,0.0166,Afraid To Feel,LF SYSTEM
0.853,0.56,-4.961,0.0406,0.0,0.86,134.066,0.013,That's What I Like,Bruno Mars
0.649,0.716,-5.371,0.0349,2.63e-05,0.163,99.988,0.0863,Let Me Love You,DJ Snake
0.77,0.787,-3.748,0.0583,0.0,0.513,119.986,0.198,Don't Be Shy,Tiësto
0.854,0.806,-8.262,0.0886,0.0542,0.637,124.927,0.0209,Do It To It,ACRAZE
0.664,0.609,-6.509,0.0707,0.0,0.194,130.041,0.304,Need to Know,Doja Cat
0.721,0.769,-4.111,0.105,0.0,0.915,155.932,0.0922,2 Be Loved (Am I Ready),Lizzo
0.88,0.428,-8.28,0.206,5.05e-05,0.333,100.007,0.149,Ric Flair Drip (with Metro Boomin),21 Savage
0.601,0.713,-3.758,0.0449,0.0,0.464,122.872,0.0282,Crazy What Love Can Do,David Guetta
0.843,0.7,-3.563,0.0803,0.0,0.899,93.991,0.0934,MAMIII,Becky G
0.745,0.353,-10.614,0.0983,0.00662,0.598,160.111,0.174,Redbone,Childish Gambino
0.833,0.434,-8.795,0.431,0.0219,0.281,150.062,0.0102,Mask Off,Future
0.809,0.463,-11.377,0.0396,0.085,0.364,111.98,0.256,Passionfruit,Drake
0.701,0.716,-3.671,0.0361,0.0,0.732,91.007,0.174,Mood (feat. iann dior),24kGoldn
0.593,0.503,-6.725,0.22,0.0,0.71,178.781,0.293,MONTERO (Call Me By Your Name),Lil Nas X
0.548,0.805,-5.732,0.351,0.000389,0.648,142.094,0.212,Dior,Pop Smoke
0.696,0.921,-3.755,0.0363,5.24e-05,0.714,119.001,0.00314,Bad Romance,Lady Gaga
0.687,0.818,-4.221,0.0778,0.0,0.886,125.952,0.0112,Deep Down (feat. Never Dull),Alok
0.598,0.427,-8.764,0.0317,5.83e-06,0.0605,76.469,0.0546,HIGHEST IN THE ROOM,Travis Scott
0.796,0.798,-6.312,0.0317,4.19e-05,0.942,116.032,0.034,Cold Heart - PNAU Remix,Elton John
0.767,0.862,-5.464,0.0606,0.0092,0.509,128.039,0.14,Rainfall (Praise You),Tom Santa
0.687,0.818,-4.221,0.0778,0.0,0.886,125.952,0.0112,Deep Down (feat. Never Dull),Alok
0.73,0.816,-6.087,0.177,0.19,0.569,124.989,0.201,Excuses,MENTIS
0.577,0.695,-7.791,0.0486,0.0134,0.0411,123.921,0.0118,Elevated,Camden Cox
0.669,0.916,-4.961,0.038,0.00117,0.54,129.956,0.254,2step (Star.One Remix),Ed Sheeran
0.72,0.876,-3.704,0.0429,0.0,0.478,124.059,0.0324,Paranoid (feat. Izzy Bizu),Welshy
0.812,0.796,-10.548,0.0356,0.921,0.961,125.976,0.00826,Tell Me Something Good,Ewan McVicar
0.697,0.909,-5.023,0.0576,1.22e-05,0.707,124.951,0.252,Unfoolish (You Must Be Used To Me Crying),Ku De Ta
0.652,0.855,-6.411,0.0775,0.409,0.0834,127.964,0.00658,Baila Conmigo,Tiësto
0.79,0.827,-6.286,0.0517,0.0289,0.774,123.996,0.0112,Better Me (feat. Lily Mckenzie),Saffron Stone
0.797,0.705,-8.297,0.22,0.0,0.73,132.098,0.194,Luv Drunk,Milli Major
0.854,0.806,-8.262,0.0886,0.0542,0.637,124.927,0.0209,Do It To It,ACRAZE
0.839,0.613,-5.782,0.0677,0.0,0.735,137.996,0.0838,"When It Rains, It Pours",Bad Boy Chiller Crew
0.824,0.862,-3.424,0.126,0.000132,0.801,122.98,0.0076,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton
0.623,0.727,-5.57,0.0562,2.02e-05,0.4,125.975,0.184,Kernkraft 400 (A Better Day),Topic
0.787,0.833,-4.403,0.0478,0.00747,0.796,123.97,0.018,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry
0.88,0.751,-4.258,0.0874,6.43e-05,0.884,117.948,0.177,Ride It,Regard
0.669,0.784,-5.603,0.112,6.28e-06,0.517,125.993,0.194,Your Love (9PM),ATB
0.598,0.526,-8.659,0.0415,0.0,0.529,123.935,0.129,Lose Control,MEDUZA
0.63,0.91,-2.681,0.058,1.91e-06,0.525,123.017,0.0231,Melody,Sigala
0.671,0.782,-4.593,0.0341,0.00221,0.618,123.989,0.0142,BED,Joel Corry
0.656,0.655,-6.766,0.024,0.00816,0.555,127.001,0.02,Won't Forget You - Edit,Shouse
0.539,0.927,-5.212,0.0528,2.7e-06,0.0701,124.978,0.00092,Heartbreak,Jack Wins
0.673,0.729,-4.879,0.0496,0.0,0.675,122.023,0.083,Follow Me,Sam Feldt
0.557,0.767,-7.872,0.416,0.0,0.834,130.775,0.409,U Sure,The Manor
0.677,0.744,-6.806,0.0295,0.00016,0.631,124.08,0.0404,Piece Of Your Heart,MEDUZA
0.687,0.895,-2.983,0.0474,0.00592,0.686,124.041,0.149,What Would You Do?,Joel Corry
0.807,0.887,-4.311,0.0361,0.000503,0.606,122.015,0.016,Giant (with Rag'n'Bone Man),Calvin Harris
0.737,0.828,-4.711,0.0396,0.000588,0.517,124.051,0.0149,Turn Me On (feat. Vula),Riton
0.308,0.861,-4.112,0.172,0.00103,0.0386,171.966,0.012,Down Under (feat. Colin Hay),Luude
0.773,0.74,-8.169,0.0386,0.00183,0.504,124.014,0.0627,Make Me Feel Good,Belters Only
0.609,0.8,-5.102,0.0337,0.00132,0.192,126.031,0.0992,Bad Habits - MEDUZA Remix,Ed Sheeran
0.628,0.738,-5.045,0.0367,0.281,0.699,125.928,0.0156,Still Sleepless,D.O.D
0.788,0.945,-5.091,0.0599,2.97e-06,0.466,128.036,0.223,Beg For You (feat. Rina Sawayama),Charli XCX
0.8,0.771,-6.638,0.123,0.0,0.886,118.991,0.0531,About Damn Time - Purple Disco Machine Remix,Lizzo
0.544,0.856,-6.84,0.0314,0.818,0.233,125.992,0.00162,Human (feat. Echoes),John Summit
0.769,0.719,-5.472,0.0474,0.00777,0.863,121.955,0.0143,Roses - Imanbek Remix,SAINt JHN
0.862,0.79,-8.412,0.0672,0.00615,0.587,129.005,0.0418,My Humps,Joshwa
0.905,0.588,-7.372,0.107,0.0,0.756,125.038,0.136,Hold This,HStikkytokky
0.741,0.76,-5.359,0.0447,4.27e-06,0.588,120.01,0.415,Signals,Regard
0.683,0.77,-6.641,0.0512,0.896,0.527,126.006,0.0988,Talamanca,BURNS
0.644,0.903,-3.345,0.185,1.29e-06,0.564,123.951,0.134,Rather Be Alone,Shane Codd
0.706,0.931,-3.053,0.0456,3.72e-06,0.465,123.012,0.354,Mad Love - Blinkie Remix,Mabel
0.637,0.917,-4.554,0.146,0.000106,0.558,124.03,0.376,I Will Survive,Belters Only
0.638,0.875,-6.222,0.0413,0.0149,0.251,121.035,0.0239,Don't Forget My Love,Diplo
0.491,0.994,-2.122,0.0744,0.0471,0.763,174.039,0.041,Higher,Aktive
0.693,0.913,-3.035,0.0298,6.87e-05,0.795,123.989,0.0542,Get Out My Head,Shane Codd
0.697,0.81,-5.128,0.0669,0.000233,0.558,125.979,0.0424,Astronomia - Never Go Home,Tony Igy
0.819,0.741,-4.778,0.0968,0.0,0.514,87.016,0.0569,"Balling (feat. Songer, Mr Traumatik, Devilman & OneDa) - Edit",Vibe Chemistry
0.697,0.921,-4.283,0.0424,1.9e-05,0.722,123.988,0.0946,Lonely,Joel Corry
0.692,0.846,-5.72,0.0559,2.91e-05,0.827,124.007,0.0194,Stop This Flame - Celeste x MK,Celeste
0.79,0.746,-5.96,0.0502,0.0,0.538,124.971,0.241,Bruises - Steve Void Remix,Lewis Capaldi
0.669,0.895,-3.787,0.0575,0.0,0.576,124.975,0.128,Wish You Well,Sigala
0.791,0.738,-5.197,0.0732,0.00826,0.666,123.927,0.406,Bad,Don Diablo
0.429,0.905,-2.93,0.0512,0.0,0.659,121.025,0.228,Sweet Talker,Years & Years
0.595,0.877,-7.414,0.0442,0.0879,0.081,125.015,0.00646,Breathe,CamelPhat
0.774,0.747,-3.908,0.082,6.11e-06,0.833,119.964,0.0241,God Is A Dancer (with Mabel),Tiësto
0.582,0.889,-4.386,0.0491,0.0,0.438,121.977,0.021,Call On Me,RAYE
0.731,0.904,-4.774,0.0349,0.000164,0.328,121.03,0.00861,No Fun,Armin van Buuren
0.487,0.708,-10.38,0.0392,0.0319,0.0345,122.917,0.00019,Love Tonight - Vintage Culture & Kiko Franco Remix Edit,Shouse
0.791,0.801,-6.344,0.07,0.189,0.609,124.985,0.00531,Move Your Body,Marshall Jefferson
0.666,0.776,-9.025,0.0391,0.0298,0.442,126.989,0.265,Don't Stop Just Yet,Belters Only
0.813,0.668,-6.834,0.096,0.0912,0.495,124.01,0.00673,Pump the Brakes,Dom Dolla
0.898,0.893,-7.255,0.225,9.33e-05,0.653,129.047,0.207,Pump It Up,Endor
0.808,0.994,-6.326,0.071,0.874,0.719,127.004,0.00153,Just Feels Tight,FISHER
0.562,0.756,-4.911,0.137,0.0,0.671,130.97,0.0206,"Essex Girls (feat. Jaykae, Silky & Janice Robinson)",Rude Kid
0.702,0.716,-5.378,0.0867,0.0,0.607,123.893,0.407,Don’t Need Love (with GRACEY),220 KID
0.589,0.912,-3.878,0.0766,0.0,0.426,123.946,0.0366,Come Around Again,Armin van Buuren
0.503,0.754,-3.634,0.0424,5.85e-05,0.597,116.524,0.264,2 Hearts (feat. Gia Koka),Sam Feldt
0.727,0.749,-5.811,0.0327,0.00666,0.466,125.056,0.184,Together,SIDEPIECE
0.678,0.827,-6.336,0.0529,0.0527,0.753,119.988,0.00128,I Don't Wanna Know,Punctual
0.776,0.479,-10.68,0.216,0.441,0.541,140.041,0.121,We Come 1,Ben Nicky
0.672,0.925,-4.517,0.0774,0.0,0.447,126.096,0.015,Flowers (feat. Jaykae and MALIKA),Nathan Dawe
0.701,0.836,-6.093,0.051,0.0,0.712,125.927,0.0721,Good Luck,James Hype
0.744,0.816,-3.933,0.0372,8.51e-06,0.748,120.062,0.144,Turning Me Up (Hadal Ahbek),Issam Alnajjar
0.707,0.639,-6.209,0.0366,0.0,0.436,126.026,0.0114,Love Me,TeeDee
0.719,0.807,-4.383,0.0365,0.0178,0.684,124.961,0.0385,Good Ones - Joel Corry Remix,Charli XCX
0.654,0.818,-6.27,0.0332,0.103,0.557,123.982,0.0187,House Arrest,Sofi Tukker
0.57,0.909,-4.171,0.0487,0.000178,0.659,123.911,0.0375,You & I,Navos
0.64,0.903,-7.577,0.0358,0.632,0.0357,122.016,0.000766,For a Feeling (feat. RHODES),CamelPhat
0.546,0.593,-10.619,0.065,2.62e-05,0.153,123.896,0.131,Tell It To My Heart (feat. Hozier) - KVSH Remix,MEDUZA
0.633,0.899,-3.798,0.0456,0.0124,0.485,132.033,0.263,Erase Me,Ben Hemsley
0.888,0.696,-5.644,0.175,8.87e-05,0.711,126.044,0.0149,Mad At Me,Silky
0.712,0.664,-8.026,0.0345,0.000104,0.781,122.014,0.0416,Juliet & Romeo,Martin Solveig
0.791,0.542,-7.138,0.0541,5.25e-05,0.435,115.987,0.121,Look Into My Eyes,Brando
0.768,0.908,-5.014,0.0486,0.546,0.423,120.042,0.184,Anything,Alison Wonderland
0.808,0.655,-7.34,0.139,0.0,0.56,116.029,0.0373,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],Dua Lipa
0.744,0.78,-3.631,0.0529,4.36e-06,0.762,125.997,0.101,Afraid (feat. HARLEE),James Hype
0.617,0.794,-5.506,0.0415,7.01e-05,0.339,149.796,0.366,tonight belongs to you,Bissett
0.809,0.953,-4.793,0.048,0.312,0.873,125.008,0.00439,Sextacy,SIDEPIECE
0.76,0.889,-3.092,0.0793,0.0,0.665,129.961,0.103,Don't You Worry About Me,Bad Boy Chiller Crew
0.638,0.85,-5.892,0.0579,2.67e-05,0.37,124.07,0.0713,Black Hole - Goodboys Remix,Griff
0.828,0.817,-5.45,0.214,0.0,0.632,125.044,0.0853,Peaches & Cream,Silky
0.638,0.907,-9.357,0.0424,0.855,0.0362,124.007,0.0208,Children,Tinlicker
0.533,0.844,-5.04,0.0302,8.91e-05,0.712,123.971,0.00529,There For You,Gorgon City
0.722,0.928,-5.97,0.0341,0.9,0.875,124.988,0.00029,Physical - Claptone Remix,Dua Lipa
0.657,0.843,-6.299,0.0538,0.0112,0.24,123.987,0.0246,Make Luv,Jay Pryor
0.748,0.84,-4.537,0.054,5.41e-06,0.68,123.974,0.0225,After Hours,M-22
0.719,0.831,-2.66,0.0299,0.000273,0.576,126.03,0.0431,Goodbye,Nathan Dawe
0.561,0.965,-3.673,0.0343,7.07e-06,0.304,128.04,0.00383,I'm Good (Blue),David Guetta
0.847,0.69,-7.877,0.0493,6e-05,0.692,125.004,0.0127,Ferrari,James Hype
0.671,0.636,-8.117,0.103,0.000411,0.262,120.966,0.515,Where Are You Now,Lost Frequencies
0.683,0.932,-10.402,0.0513,0.605,0.553,125.002,0.0389,Drugs From Amsterdam,Mau P
0.796,0.798,-6.312,0.0317,4.19e-05,0.942,116.032,0.034,Cold Heart - PNAU Remix,Elton John
0.667,0.75,-4.602,0.0906,0.000198,0.486,126.041,0.0746,Hold Me Closer,Elton John
0.761,0.982,-4.401,0.0575,0.742,0.576,135.025,0.000483,Moving All Around (Jumpin') (feat. Kim English),Schak
0.607,0.767,-6.069,0.0474,0.0,0.662,123.998,0.118,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA
0.874,0.869,-5.996,0.0315,0.00238,0.726,126.027,0.00116,Give It To Me - Full Vocal Mix,Matt Sassari
0.845,0.797,-4.984,0.139,5.57e-06,0.422,121.985,0.0582,Belly Dancer,Imanbek
0.561,0.928,-5.812,0.0371,0.894,0.182,125.988,0.087,Tell Me Why - MEDUZA Remix,Supermode
0.696,0.793,-5.733,0.097,3.78e-06,0.698,120.003,0.0683,10:35,Tiësto
0.762,0.766,-3.955,0.0343,6.98e-05,0.442,130.001,0.00776,Pepas,Farruko
0.739,0.586,-5.079,0.0472,0.000252,0.444,124.026,0.0245,Words (feat. Zara Larsson),Alesso
0.578,0.912,-3.929,0.114,0.00362,0.68,127.87,0.0166,Afraid To Feel,LF SYSTEM
0.854,0.806,-8.262,0.0886,0.0542,0.637,124.927,0.0209,Do It To It,ACRAZE
0.601,0.713,-3.758,0.0449,0.0,0.464,122.872,0.0282,Crazy What Love Can Do,David Guetta
0.754,0.763,-4.627,0.0435,2.23e-05,0.464,117.953,0.0301,The Motto,Tiësto
0.553,0.659,-7.295,0.0391,0.0,0.105,120.146,0.0027,Moth To A Flame (with The Weeknd),Swedish House Mafia
0.687,0.818,-4.221,0.0778,0.0,0.886,125.952,0.0112,Deep Down (feat. Never Dull),Alok
0.621,0.785,-4.499,0.11,5.92e-06,0.779,123.96,0.0165,21 Reasons (feat. Ella Henderson),Nathan Dawe
0.616,0.841,-4.779,0.076,0.00217,0.714,110.029,0.0559,Call It Love,Felix Jaehn
0.824,0.862,-3.424,0.126,0.000132,0.801,122.98,0.0076,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton
0.77,0.787,-3.748,0.0583,0.0,0.513,119.986,0.198,Don't Be Shy,Tiësto
0.848,0.821,-5.408,0.0527,0.000403,0.249,125.051,0.0169,Move Your Body,Öwnboss
0.763,0.782,-4.541,0.0346,7.08e-06,0.502,127.034,0.182,Where Did You Go? (feat. MNEK),Jax Jones
0.623,0.727,-5.57,0.0562,2.02e-05,0.4,125.975,0.184,Kernkraft 400 (A Better Day),Topic
0.621,0.989,-4.225,0.0434,0.357,0.0348,126.002,0.015,Love Tonight - David Guetta Remix Edit,Shouse
0.67,0.896,-4.673,0.058,3.21e-05,0.403,101.216,0.0342,Thunder,Gabry Ponte
0.787,0.833,-4.403,0.0478,0.00747,0.796,123.97,0.018,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry
0.798,0.62,-7.079,0.232,0.0192,0.235,120.031,0.414,The Business,Tiësto
0.612,0.862,-2.903,0.037,0.0,0.354,123.849,0.041,Remember,Becky Hill
0.758,0.913,-2.926,0.113,6.92e-05,0.658,128.04,0.00364,Rasputin,Majestic
0.687,0.887,-5.04,0.0826,2.21e-06,0.853,114.941,0.0575,BREAK MY SOUL,Beyoncé
0.62,0.837,-4.356,0.13,0.000242,0.433,172.081,0.128,messy in heaven,venbee
0.748,0.841,-5.08,0.177,1.33e-06,0.717,123.045,0.00445,Hot In It,Tiësto
0.685,0.886,-4.179,0.034,0.0,0.615,125.034,0.028,When I’m Gone (with Katy Perry),Alesso
0.632,0.595,-7.644,0.0401,0.0,0.435,124.114,0.0689,Paradise (feat. Dermot Kennedy),MEDUZA
0.665,0.738,-5.931,0.0379,0.00598,0.0389,125.037,0.0124,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia
0.669,0.784,-5.603,0.112,6.28e-06,0.517,125.993,0.194,Your Love (9PM),ATB
0.824,0.697,-4.869,0.0473,4.11e-05,0.757,99.988,0.158,Potion (with Dua Lipa & Young Thug),Calvin Harris
0.683,0.887,-4.944,0.0497,0.446,0.551,132.007,0.0125,Turn On The Lights again.. (feat. Future),Fred again..
0.727,0.681,-7.114,0.0265,0.000307,0.448,123.028,0.00214,Love Tonight - Edit,Shouse
0.75,0.797,-4.826,0.118,0.0,0.523,105.949,0.293,Dancing Feet (feat. DNCE),Kygo
0.499,0.671,-6.774,0.0561,0.0169,0.0557,124.994,0.114,Massive,Drake
0.767,0.862,-5.464,0.0606,0.0092,0.509,128.039,0.14,Rainfall (Praise You),Tom Santa
0.636,0.936,-2.65,0.0729,0.0,0.415,124.034,0.177,Stay the Night,Sigala
0.915,0.72,-3.126,0.0459,1.42e-05,0.631,126.986,0.025,In Da Getto,J Balvin
0.767,0.659,-7.429,0.0444,0.0,0.439,124.946,0.325,Goosebumps,HVME
0.81,0.733,-6.338,0.0444,6.73e-06,0.9,125.975,0.276,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",Calvin Harris
0.695,0.781,-5.578,0.0452,3.12e-05,0.456,124.04,0.0185,My Heart Goes (La Di Da) (feat. Topic),Becky Hill
0.687,0.895,-2.983,0.0474,0.00592,0.686,124.041,0.149,What Would You Do?,Joel Corry
0.501,0.775,-2.993,0.052,0.0,0.557,174.009,0.542,Not Over Yet (feat. Tom Grennan),KSI
0.771,0.883,-5.243,0.0584,0.00607,0.895,127.008,0.00596,World Hold On - FISHER Rework,Bob Sinclar
0.673,0.729,-4.879,0.0496,0.0,0.675,122.023,0.083,Follow Me,Sam Feldt
0.686,0.892,-3.186,0.0498,7.11e-06,0.752,126.03,0.0577,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),Oliver Heldens
0.665,0.727,-8.073,0.0391,0.394,0.397,133.922,0.00984,Jungle,Fred again..
0.756,0.962,-7.526,0.0583,0.703,0.749,136.981,0.0671,B.O.T.A. (Baddest Of Them All),Eliza Rose
0.836,0.846,-4.673,0.0392,0.047,0.942,122.042,0.0907,Never Going Home,Kungs
0.668,0.816,-5.648,0.0367,1.02e-06,0.5,129.971,0.0557,Man On The Moon,Alan Walker
0.814,0.675,-6.761,0.042,0.0818,0.776,125.0,0.00577,Check Out,J. Worra
0.752,0.771,-5.95,0.0311,1.73e-05,0.527,126.02,0.00341,Bulletproof,La Roux
0.738,0.75,-3.654,0.219,0.00976,0.342,112.009,0.0167,Intimidated (feat. H.E.R.),KAYTRANADA
0.773,0.74,-8.169,0.0386,0.00183,0.504,124.014,0.0627,Make Me Feel Good,Belters Only
0.761,0.781,-6.778,0.141,0.108,0.473,123.023,0.0681,Marea (we’ve lost dancing),Fred again..
0.878,0.875,-4.923,0.0658,3.42e-05,0.84,124.006,0.0507,Clap Your Hands,Kungs
0.869,0.838,-4.515,0.0663,0.269,0.717,122.018,0.0113,The Drop,Dimitri Vegas
0.639,0.769,-5.077,0.0383,0.742,0.177,123.983,0.000701,Morenita,HUGEL
0.643,0.714,-5.504,0.0486,2.85e-06,0.205,120.027,0.00444,These Nights,Loud Luxury
0.609,0.94,-6.097,0.0617,0.269,0.238,128.001,0.00124,Miracle Maker,Dom Dolla
0.859,0.558,-8.991,0.0902,0.324,0.357,114.978,0.659,Pressure (feat. Tove Lo),Martin Garrix
0.629,0.876,-5.572,0.0408,1.39e-06,0.645,124.999,0.129,Believe Me,Navos
0.642,0.76,-4.221,0.0976,0.0,0.482,122.898,0.0736,Sunroof - Loud Luxury Remix,Nicky Youre
0.797,0.88,-5.722,0.0442,0.574,0.357,125.996,0.00298,La Danza,John Summit
0.685,0.827,-7.745,0.224,0.00207,0.586,133.93,0.138,Delilah (pull me out of this),Fred again..
0.71,0.63,-7.003,0.0413,0.147,0.216,125.0,0.00879,Redlight,Swedish House Mafia
0.716,0.897,-7.185,0.0629,0.262,0.358,127.03,0.012,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Gorillaz
0.706,0.77,-6.224,0.0653,1.84e-05,0.967,117.075,0.397,Summer In New York,Sofi Tukker
0.813,0.807,-5.354,0.0845,0.815,0.577,125.009,0.0414,Like Wooh Wooh,Rnbstylerz
0.648,0.865,-3.386,0.0335,7.23e-06,0.587,121.98,0.0898,Take Me Back,Lewis Thompson
0.779,0.763,-5.58,0.34,1.65e-06,0.869,119.94,0.035,CTRL + ALT + DEL,Rêve
0.814,0.874,-5.316,0.0425,0.522,0.434,123.992,0.000222,Talk About,Rain Radio
0.843,0.713,-5.487,0.0851,0.76,0.298,123.983,0.0276,Sicko Drop,KVSH
0.609,0.8,-5.102,0.0337,0.00132,0.192,126.031,0.0992,Bad Habits - MEDUZA Remix,Ed Sheeran
0.628,0.738,-5.045,0.0367,0.281,0.699,125.928,0.0156,Still Sleepless,D.O.D
0.771,0.729,-6.577,0.0408,0.672,0.63,123.027,0.00161,On My Mind,Diplo
0.584,0.718,-7.824,0.126,2.99e-06,0.155,99.841,0.0205,Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia
0.846,0.891,-4.902,0.0652,0.803,0.94,126.029,0.000394,In The Yuma (feat. Aatig),Chris Lake
0.761,0.867,-6.168,0.0499,0.615,0.679,126.03,0.259,You Give Me A Feeling,Vintage Culture
0.788,0.945,-5.091,0.0599,2.97e-06,0.466,128.036,0.223,Beg For You (feat. Rina Sawayama),Charli XCX
0.596,0.743,-4.149,0.0302,2.37e-06,0.531,125.883,0.0696,Anywhere With You,Afrojack
0.85,0.81,-5.015,0.0688,0.00165,0.818,130.024,0.000445,Hombres y Mujeres,Gordo
0.702,0.912,-8.687,0.0652,0.309,0.957,128.018,0.0773,Lauren (I Can't Stay Forever),Oden & Fatzo
0.798,0.752,-5.947,0.227,0.0362,0.565,125.996,0.128,Off Of My Mind,Icona Pop
0.884,0.745,-7.892,0.135,0.357,0.735,126.992,0.00321,Smack Yo',Beltran
0.655,0.89,-6.434,0.0611,0.0149,0.328,127.979,0.101,Remember (feat. Stevie Appleton),Sonny Fodera
0.544,0.856,-6.84,0.0314,0.818,0.233,125.992,0.00162,Human (feat. Echoes),John Summit
0.698,0.869,-0.884,0.334,0.000468,0.245,174.868,0.0747,Stan Smith,Alcemist
0.624,0.966,-3.155,0.041,4.84e-06,0.758,124.984,0.0729,Better (feat. Teddy Swims),MK
0.862,0.79,-8.412,0.0672,0.00615,0.587,129.005,0.0418,My Humps,Joshwa
0.545,0.641,-6.398,0.0998,6.59e-05,0.464,121.892,0.00453,ALIEN SUPERSTAR,Beyoncé
0.825,0.384,-13.251,0.131,0.71,0.251,109.981,0.202,ON 10,DESTIN CONRAD
0.857,0.743,-8.085,0.122,5.18e-05,0.539,120.915,0.033,For What It's Worth,Tayla Parx
0.619,0.813,-7.036,0.0325,0.251,0.551,122.504,3.23e-05,Boundaries - DRAMA Remix,Jamila Woods
0.853,0.495,-14.63,0.14,0.000217,0.0774,137.027,0.0917,Sticky,Drake
0.73,0.645,-6.506,0.348,0.0,0.772,128.519,0.587,Picture in my mind,PinkPantheress
0.703,0.799,-6.469,0.168,0.000468,0.46,97.049,0.0281,Starseed,Tanerélle
0.728,0.62,-8.332,0.039,0.00384,0.467,120.006,0.274,I'm Pressed,serpentwithfeet
0.87,0.523,-8.052,0.0602,2.07e-05,0.319,110.02,0.433,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae
0.66,0.737,-7.501,0.044,0.0324,0.251,126.044,0.0821,You,DWY
0.674,0.625,-9.593,0.0514,0.0015,0.208,120.004,0.0843,SUMMER RENAISSANCE,Beyoncé
0.556,0.63,-8.15,0.102,0.00468,0.367,149.147,0.000828,COZY,Beyoncé
0.499,0.671,-6.774,0.0561,0.0169,0.0557,124.994,0.114,Massive,Drake
0.552,0.904,-4.891,0.114,8.85e-06,0.746,171.788,0.0027,Break it off - Bonus,PinkPantheress
0.658,0.72,-6.178,0.142,0.0,0.542,108.105,0.0152,Ce Soir,Duckwrth
0.738,0.75,-3.654,0.219,0.00976,0.342,112.009,0.0167,Intimidated (feat. H.E.R.),KAYTRANADA
0.828,0.599,-6.493,0.133,0.0649,0.455,100.063,0.174,Wake Up,Rihanna
0.83,0.875,-4.212,0.094,0.000877,0.675,139.9,0.0695,Violin,Cookiee Kawaii
0.638,0.872,-6.221,0.0415,0.0159,0.253,121.041,0.0241,Don't Forget My Love,Diplo
0.734,0.529,-10.859,0.171,0.389,0.18,154.981,0.0768,say im ur luv - Jumbo Sounds Remix,UMI
0.699,0.628,-5.163,0.0369,0.782,0.607,79.968,0.49,Passion,PinkPantheress
0.796,0.786,-5.779,0.263,3.23e-06,0.815,116.013,0.267,Fall In,Naomi Lareine
0.602,0.824,-4.087,0.0547,0.0,0.442,125.147,0.0867,U Are My High (with Future),DJ Snake
0.728,0.707,-5.09,0.0436,0.00107,0.802,96.023,0.371,"New To You (with Normani, Tinashe, & Offset)",Calvin Harris
0.777,0.704,-7.467,0.146,0.000595,0.249,115.002,0.0178,warmest winter.,Phony Ppl
0.824,0.396,-9.663,0.332,0.00286,0.253,118.048,0.0323,YOU'RE THE ONE,KAYTRANADA
0.822,0.627,-5.826,0.126,0.0,0.5,120.057,0.143,Persuasive,Doechii
0.705,0.685,-8.62,0.043,0.00171,0.313,121.928,0.409,Bleu (better with time),Fred again..
0.833,0.691,-5.771,0.133,2.99e-05,0.866,110.985,0.139,Closer (feat. H.E.R.),Saweetie
0.819,0.659,-9.024,0.0973,0.0,0.441,116.054,0.0534,PALAZZO,SPINALL
0.713,0.737,-5.462,0.0894,7.22e-05,0.533,117.085,0.265,Gold,Austin Millz
0.704,0.68,-6.498,0.315,1.25e-05,0.168,105.031,0.146,Ungodly Hour,Chloe x Halle
0.778,0.465,-7.662,0.318,0.000557,0.386,120.172,0.729,Free Room (feat. Appleby),Ravyn Lenae
0.794,0.757,-6.644,0.123,0.000306,0.615,107.99,0.0267,10%,KAYTRANADA
0.73,0.589,-6.685,0.0634,0.118,0.0585,118.044,0.15,Rose Rouge,Jorja Smith
0.731,0.622,-7.704,0.0823,0.000153,0.501,103.949,0.0662,Iced Tea,Joyce Wrice
0.784,0.762,-6.677,0.481,0.0,0.598,117.987,0.285,24k,Tkay Maidza
0.833,0.605,-11.936,0.125,2.06e-05,0.921,115.968,0.0259,pour up,Yaya Bey
0.831,0.559,-9.395,0.223,0.0,0.846,114.404,0.219,Bag,Abhi The Nomad
0.742,0.599,-8.796,0.297,0.000578,0.573,108.283,0.0962,Out of Time - KAYTRANADA Remix,The Weeknd
0.61,0.709,-7.143,0.241,1.61e-05,0.33,100.489,0.00707,Twin Flame,KAYTRANADA
0.861,0.449,-11.631,0.0846,0.0482,0.587,120.024,0.528,Sneaky,Duckwrth
